eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,country,countryCode,stateProvince,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters
2020-11-08T14:00:00Z,11:15 AM,313,313,2020,11,8,,Australia,AU,Queensland,-22.841566,150.794211,EPSG:4326,
2020-12-16T14:00:00Z,9:41 AM,351,351,2020,12,16,,Australia,AU,Queensland,-23.046,150.772,EPSG:4326,
2020-11-14T14:00:00Z,3:00 PM,319,319,2020,11,14,,Australia,AU,Queensland,-23.172597,150.975709,EPSG:4326,
2020-01-08T14:00:00Z,11:00 AM,8,8,2020,1,8,,Australia,AU,Queensland,-22.793907,150.806193,EPSG:4326,
2020-11-17T14:00:00Z,9:05 AM,322,322,2020,11,17,,Australia,AU,Queensland,-23.168685,150.791048,EPSG:4326,
2020-02-15T14:00:00Z,4:11 AM,46,46,2020,2,15,,Australia,AU,Queensland,-22.146549,150.022516,EPSG:4326,
2020-01-21T14:00:00Z,5:21 PM,21,21,2020,1,21,,Australia,AU,Queensland,-22.522423,150.768878,EPSG:4326,
2020-01-26T14:00:00Z,5:28 AM,26,26,2020,1,26,,Australia,AU,Queensland,-23.227937,150.818845,EPSG:4326,
2020-12-27T14:00:00Z,12.33pm,362,362,2020,12,27,,Australia,AU,Queensland,-23.172003,150.943701,EPSG:4326,
2020-12-06T14:00:00Z,545,341,341,2020,12,6,,Australia,AU,Queensland,-23.226421,150.819227,EPSG:4326,
2020-11-14T14:00:00Z,5:23 AM,319,319,2020,11,14,,Australia,AU,Queensland,-23.2512,150.824152,EPSG:4326,
2020-11-14T14:00:00Z,1:54 PM,319,319,2020,11,14,,Australia,AU,Queensland,-23.177272,150.985788,EPSG:4326,
2020-01-24T14:00:00Z,12:14 AM,24,24,2020,1,24,,Australia,AU,Queensland,-23.265784,150.827858,EPSG:4326,
2020-11-22T14:00:00Z,4:21 AM,327,327,2020,11,22,,Australia,AU,Queensland,-23.034758,150.772176,EPSG:4326,
2020-10-29T14:00:00Z,11:47 AM,303,303,2020,10,29,,Australia,AU,Queensland,-22.140298,150.062248,EPSG:4326,
2020-12-20T14:00:00Z,7:31 AM,355,355,2020,12,20,,Australia,AU,Queensland,-23.964,151.40016,EPSG:4326,
2020-11-26T14:00:00Z,12.03 PM,331,331,2020,11,26,,Australia,AU,Queensland,-23.049329,150.772327,EPSG:4326,
2020-11-13T14:00:00Z,5.oopm,318,318,2020,11,13,,Australia,AU,Queensland,-23.181883,150.936433,EPSG:4326,
2020-12-03T14:00:00Z,4:44 AM,338,338,2020,12,3,,Australia,AU,Queensland,-23.242828,150.824651,EPSG:4326,
2020-02-17T14:00:00Z,8:00 AM,48,48,2020,2,17,,Australia,AU,Queensland,-23.2667,150.827928,EPSG:4326,
2020-01-02T14:00:00Z,5:50 AM,2,2,2020,1,2,,Australia,AU,Queensland,-23.266226,150.828187,EPSG:4326,
2020-12-07T14:00:00Z,5:07 AM,342,342,2020,12,7,,Australia,AU,Queensland,-23.953045,151.382333,EPSG:4326,
2020-12-21T14:00:00Z,5:07 AM,356,356,2020,12,21,,Australia,AU,Queensland,-23.246439,150.823896,EPSG:4326,
2020-12-26T14:00:00Z,8:21 AM,361,361,2020,12,26,,Australia,AU,Queensland,-23.076994,150.884124,EPSG:4326,
2020-01-14T14:00:00Z,5:00 AM,14,14,2020,1,14,,Australia,AU,Queensland,-23.275869,150.824737,EPSG:4326,
2020-12-16T14:00:00Z,8:56 AM,351,351,2020,12,16,,Australia,AU,Queensland,-23.172495,150.937673,EPSG:4326,
2020-02-09T14:00:00Z,5:41 AM,40,40,2020,2,9,,Australia,AU,Queensland,-23.174839,150.7919,EPSG:4326,
2020-11-08T14:00:00Z,4:14 AM,313,313,2020,11,8,,Australia,AU,Queensland,-23.22488,150.81894,EPSG:4326,
2020-12-03T14:00:00Z,5:44 PM,338,338,2020,12,3,,Australia,AU,Queensland,-23.971483,151.410477,EPSG:4326,
2019-11-04T00:00:00Z,,308,308,2019,11,4,,Australia,AU,Queensland,-14.2261,143.79084,EPSG:4326,100
2019-11-04T00:00:00Z,,308,308,2019,11,4,,Australia,AU,Queensland,-14.22776,143.77251,EPSG:4326,100
2019-06-29T00:00:00Z,,180,180,2019,6,29,,Australia,AU,Queensland,-14.21776,143.77612,EPSG:4326,100
2019-05-11T00:00:00Z,,131,131,2019,5,11,,Australia,AU,Northern Territory,-12.41452,130.830413,EPSG:4326,
2019-09-17T00:00:00Z,9:32:00,260,260,2019,9,17,,Australia,AU,Northern Territory,-12.327379,130.882553,EPSG:4326,
2019-02-20T00:00:00Z,,51,51,2019,2,20,,Australia,AU,Northern Territory,-12.428479,130.736029,EPSG:4326,
2019-07-25T00:00:00Z,,206,206,2019,7,25,,Australia,AU,Northern Territory,-12.359748,130.867728,EPSG:4326,
2019-06-26T00:00:00Z,,177,177,2019,6,26,,Australia,AU,Northern Territory,-12.239493,131.028985,EPSG:4326,
2019-05-17T00:00:00Z,,137,137,2019,5,17,,Australia,AU,Northern Territory,-12.275772,131.023876,EPSG:4326,
2019-08-01T14:30:00Z,,213,213,2019,8,1,,Australia,AU,Northern Territory,-12.330527,130.894183,EPSG:4326,
2019-10-31T00:00:00Z,,304,304,2019,10,31,31/10/2019,Australia,AU,Queensland,-21.533333,149.483333,EPSG:4326,2018
2019-12-01T06:08:00Z,06:08:00+11:00,335,335,2019,12,1,2019/12/01 6:08 AM AEDT,Australia,AU,Western Australia,-20.2,118.7,EPSG:4326,10000
2019-06-27T07:04:00Z,07:04:00+10:00,178,178,2019,6,27,2019/06/27 7:04 AM AEST,Australia,AU,Western Australia,-14.6,125.1,EPSG:4326,10000
2019-10-12T13:43:34Z,13:43:34+10:00,285,285,2019,10,12,2019-10-12 13:43:34+10:00,Australia,AU,Queensland,-10.848978,142.025958,EPSG:4326,146
2019-08-27T10:34:00Z,10:34:00+10:00,239,239,2019,8,27,2019/08/27 10:34 AM AEST,Australia,AU,Western Australia,-18,122.3,EPSG:4326,10000
2019-12-13T17:04:59Z,17:04:59+08:00,347,347,2019,12,13,Fri Dec 13 2019 17:04:59 GMT+0800 (GMT+8),Australia,AU,Western Australia,-23.8,117,EPSG:4326,10000
2019-07-15T00:00:00Z,,196,196,2019,7,15,,Australia,AU,Northern Territory,-12.536341,130.418688,EPSG:4326,
2019-08-06T00:00:00Z,,218,218,2019,8,6,,Australia,AU,Northern Territory,-12.534606,130.419562,EPSG:4326,
2019-08-06T00:00:00Z,,218,218,2019,8,6,,Australia,AU,Northern Territory,-12.534606,130.419562,EPSG:4326,
2019-08-06T00:00:00Z,,218,218,2019,8,6,,Australia,AU,Northern Territory,-12.534606,130.419562,EPSG:4326,
2019-11-11T00:00:00Z,,315,315,2019,11,11,,Australia,AU,Northern Territory,-12.534606,130.419562,EPSG:4326,
2019-08-06T00:00:00Z,,218,218,2019,8,6,,Australia,AU,Northern Territory,-12.534606,130.419562,EPSG:4326,
2019-08-06T00:00:00Z,,218,218,2019,8,6,,Australia,AU,Northern Territory,-12.534606,130.419562,EPSG:4326,
2019-11-11T00:00:00Z,,315,315,2019,11,11,,Australia,AU,Northern Territory,-12.534606,130.419562,EPSG:4326,
2019-08-06T00:00:00Z,,218,218,2019,8,6,,Australia,AU,Northern Territory,-12.534606,130.419562,EPSG:4326,
2019-08-06T00:00:00Z,,218,218,2019,8,6,,Australia,AU,Northern Territory,-12.534606,130.419562,EPSG:4326,
2019-11-11T00:00:00Z,,315,315,2019,11,11,,Australia,AU,Northern Territory,-12.352851,130.870984,EPSG:4326,
2019-05-04T00:00:00Z,,124,124,2019,5,4,,Australia,AU,Northern Territory,-12.535048,130.419137,EPSG:4326,
2019-12-16T00:00:00Z,,350,350,2019,12,16,,Australia,AU,New South Wales,-33.63863,150.79973,EPSG:4326,821
2019-11-23T00:00:00Z,,327,327,2019,11,23,,Australia,AU,New South Wales,-33.77614,151.28441,EPSG:4326,4700
2019-11-28T00:00:00Z,,332,332,2019,11,28,,Australia,AU,New South Wales,-33.84852,150.93812,EPSG:4326,1685
2019-11-13T00:00:00Z,,317,317,2019,11,13,,Australia,AU,New South Wales,-28.64736,153.60197,EPSG:4326,2464
2019-12-13T14:00:00Z,7:20 PM,347,347,2019,12,13,,Australia,AU,Queensland,-23.155043,150.767107,EPSG:4326,
2019-11-26T14:00:00Z,600,330,330,2019,11,26,,Australia,AU,Queensland,-23.226667,150.818889,EPSG:4326,
2019-12-11T14:00:00Z,530,345,345,2019,12,11,,Australia,AU,Queensland,-23.228056,150.818889,EPSG:4326,
2019-01-07T14:00:00Z,3:00 PM,7,7,2019,1,7,,Australia,AU,Queensland,-23.89518,151.33051,EPSG:4326,
2019-12-11T14:00:00Z,6:30 AM,345,345,2019,12,11,,Australia,AU,Queensland,-22.132864,150.050579,EPSG:4326,
2019-12-16T14:00:00Z,4:42 PM,350,350,2019,12,16,,Australia,AU,Queensland,-23.276124,150.824248,EPSG:4326,
2019-12-18T14:00:00Z,4:35 AM,352,352,2019,12,18,,Australia,AU,Queensland,-23.23,150.819167,EPSG:4326,
2019-11-22T14:00:00Z,9:30 AM,326,326,2019,11,22,,Australia,AU,Queensland,-23.076462,150.884926,EPSG:4326,
2019-02-01T14:00:00Z,6.45am,32,32,2019,2,1,,Australia,AU,Queensland,-23.247479,150.82392,EPSG:4326,
2019-12-05T14:00:00Z,5:59 PM,339,339,2019,12,5,,Australia,AU,Queensland,-23.28715,150.814323,EPSG:4326,
2019-11-05T14:00:00Z,6:59 AM,309,309,2019,11,5,,Australia,AU,Queensland,-23.225811,150.818864,EPSG:4326,
2019-01-05T14:00:00Z,9:31 AM,5,5,2019,1,5,,Australia,AU,Queensland,-22.133958,150.051577,EPSG:4326,
2019-11-12T14:00:00Z,5:22 AM,316,316,2019,11,12,,Australia,AU,Queensland,-23.277823,150.824797,EPSG:4326,
2019-12-11T14:00:00Z,6:06 AM,345,345,2019,12,11,,Australia,AU,Queensland,-22.134983,150.053723,EPSG:4326,
2019-03-02T14:00:00Z,2:00 PM,61,61,2019,3,2,,Australia,AU,Queensland,-23.892842,151.328813,EPSG:4326,
2019-12-12T14:00:00Z,8:05 PM,346,346,2019,12,12,,Australia,AU,Queensland,-23.87503,151.38426,EPSG:4326,
2019-11-26T14:00:00Z,5:51 AM,330,330,2019,11,26,,Australia,AU,Queensland,-23.277522,150.824478,EPSG:4326,
2019-01-03T14:00:00Z,08:48pm,3,3,2019,1,3,,Australia,AU,Queensland,-23.276358,150.824295,EPSG:4326,
2019-12-13T14:00:00Z,9:42 PM,347,347,2019,12,13,,Australia,AU,Queensland,-23.77593,151.33881,EPSG:4326,
2019-12-18T14:00:00Z,5:59 AM,352,352,2019,12,18,,Australia,AU,Queensland,-23.25103,150.824413,EPSG:4326,
2019-12-13T14:00:00Z,5:45 AM,347,347,2019,12,13,,Australia,AU,Queensland,-23.048611,150.773889,EPSG:4326,
2019-12-04T14:00:00Z,4:44 AM,338,338,2019,12,4,,Australia,AU,Queensland,-23.25072,150.824419,EPSG:4326,
2019-11-15T14:00:00Z,18:00,319,319,2019,11,15,,Australia,AU,Queensland,-23.964547,151.401243,EPSG:4326,
2019-12-11T14:00:00Z,6:23 AM,345,345,2019,12,11,,Australia,AU,Queensland,-22.134551,150.052889,EPSG:4326,
2019-12-11T14:00:00Z,6:29 AM,345,345,2019,12,11,,Australia,AU,Queensland,-22.134834,150.053288,EPSG:4326,
2019-11-01T14:00:00Z,11:45 PM,305,305,2019,11,1,,Australia,AU,Queensland,-22.910017,150.786066,EPSG:4326,
2019-12-12T14:00:00Z,11:58 PM,346,346,2019,12,12,,Australia,AU,Queensland,-23.868879,151.388489,EPSG:4326,
2019-12-10T14:00:00Z,10:00 AM,344,344,2019,12,10,,Australia,AU,Queensland,-23.076558,150.884717,EPSG:4326,
2019-12-11T14:00:00Z,6:56 AM,345,345,2019,12,11,,Australia,AU,Queensland,-22.13512,150.05348,EPSG:4326,
2019-12-25T14:00:00Z,5:24 PM,359,359,2019,12,25,,Australia,AU,Queensland,-23.272411,150.825457,EPSG:4326,
2019-11-17T14:00:00Z,9:48 AM,321,321,2019,11,17,,Australia,AU,Queensland,-23.254297,150.826142,EPSG:4326,
2019-10-16T14:00:00Z,5:16 PM,289,289,2019,10,16,,Australia,AU,Queensland,-23.976346,151.415254,EPSG:4326,
2019-11-01T14:00:00Z,5:01 AM,305,305,2019,11,1,,Australia,AU,Queensland,-23.245061,150.824172,EPSG:4326,
2019-12-22T14:00:00Z,10:04 AM,356,356,2019,12,22,,Australia,AU,Queensland,-23.162482,150.785128,EPSG:4326,
2019-12-29T14:00:00Z,11:00 PM,363,363,2019,12,29,,Australia,AU,Queensland,-23.277208,150.824539,EPSG:4326,
2019-01-25T14:00:00Z,2:12 AM,25,25,2019,1,25,,Australia,AU,Queensland,-23.234786,150.820371,EPSG:4326,
2019-12-11T14:00:00Z,5:55 AM,345,345,2019,12,11,,Australia,AU,Queensland,-22.133192,150.050918,EPSG:4326,
2019-11-27T14:00:00Z,5:43 AM,331,331,2019,11,27,,Australia,AU,Queensland,-23.275654,150.824415,EPSG:4326,
2019-12-28T14:00:00Z,11:33 PM,362,362,2019,12,28,,Australia,AU,Queensland,-23.2772,150.824494,EPSG:4326,
2019-12-28T14:00:00Z,630,362,362,2019,12,28,,Australia,AU,Queensland,-23.225012,150.819009,EPSG:4326,
2019-11-05T14:00:00Z,5:05 AM,309,309,2019,11,5,,Australia,AU,Queensland,-23.242431,150.824875,EPSG:4326,
2019-12-21T14:00:00Z,4:17 AM,355,355,2019,12,21,,Australia,AU,Queensland,-23.245076,150.824263,EPSG:4326,
2019-11-21T14:00:00Z,9:14 AM,325,325,2019,11,21,,Australia,AU,Queensland,-22.923141,150.787482,EPSG:4326,
2019-12-23T14:00:00Z,4:51 AM,357,357,2019,12,23,,Australia,AU,Queensland,-23.224773,150.819205,EPSG:4326,
2019-12-06T14:00:00Z,6:32 PM,340,340,2019,12,6,,Australia,AU,Queensland,-23.875415,151.383729,EPSG:4326,
2019-12-11T14:00:00Z,5:49 AM,345,345,2019,12,11,,Australia,AU,Queensland,-22.134306,150.053072,EPSG:4326,
2019-12-30T14:00:00Z,6:05 AM,364,364,2019,12,30,,Australia,AU,Queensland,-23.2762,150.825469,EPSG:4326,
2019-12-08T14:00:00Z,5:10 AM,342,342,2019,12,8,,Australia,AU,Queensland,-23.265718,150.827982,EPSG:4326,
2019-12-18T14:00:00Z,4:28 AM,352,352,2019,12,18,,Australia,AU,Queensland,-23.249233,150.82416,EPSG:4326,
2019-01-22T14:00:00Z,5:48 AM,22,22,2019,1,22,,Australia,AU,Queensland,-23.251283,150.824195,EPSG:4326,
2019-12-08T14:00:00Z,7:00 AM,342,342,2019,12,8,,Australia,AU,Queensland,-23.052093,150.772367,EPSG:4326,
2019-12-11T14:00:00Z,5:39 AM,345,345,2019,12,11,,Australia,AU,Queensland,-22.133487,150.051349,EPSG:4326,
2019-12-11T14:00:00Z,7:45 AM,345,345,2019,12,11,,Australia,AU,Queensland,-22.132099,150.050238,EPSG:4326,
2019-12-01T14:00:00Z,7:21 PM,335,335,2019,12,1,,Australia,AU,Queensland,-23.277931,150.824622,EPSG:4326,
2019-12-06T14:00:00Z,4:53 AM,340,340,2019,12,6,,Australia,AU,Queensland,-23.250515,150.82398,EPSG:4326,
2019-11-20T14:00:00Z,5:04 AM,324,324,2019,11,20,,Australia,AU,Queensland,-23.252734,150.82526,EPSG:4326,
2019-11-08T14:00:00Z,11:00 AM,312,312,2019,11,8,,Australia,AU,Queensland,-23.077565,150.884333,EPSG:4326,
2019-12-11T14:00:00Z,6:47 AM,345,345,2019,12,11,,Australia,AU,Queensland,-22.132695,150.050577,EPSG:4326,
2019-12-14T14:00:00Z,1:40 PM,348,348,2019,12,14,,Australia,AU,Queensland,-23.121881,150.749217,EPSG:4326,
2019-11-15T14:00:00Z,5:30 PM,319,319,2019,11,15,,Australia,AU,Queensland,-23.153688,150.766419,EPSG:4326,
2019-12-06T14:00:00Z,10:45 AM,340,340,2019,12,6,,Australia,AU,Queensland,-23.77294,151.339602,EPSG:4326,
2019-12-04T14:00:00Z,9:30 AM,338,338,2019,12,4,,Australia,AU,Queensland,-23.077112,150.884205,EPSG:4326,
2019-11-28T14:00:00Z,9:30 AM,332,332,2019,11,28,,Australia,AU,Queensland,-23.076453,150.884921,EPSG:4326,
2019-11-23T14:00:00Z,10:30 AM,327,327,2019,11,23,,Australia,AU,Queensland,-23.073474,150.765649,EPSG:4326,
2019-11-21T14:00:00Z,6:56 AM,325,325,2019,11,21,,Australia,AU,Queensland,-23.229197,150.819047,EPSG:4326,
2019-12-23T14:00:00Z,5:28 AM,357,357,2019,12,23,,Australia,AU,Queensland,-23.077842,150.884811,EPSG:4326,
2019-02-01T14:00:00Z,8:50 PM,32,32,2019,2,1,,Australia,AU,Queensland,-23.277575,150.824429,EPSG:4326,
2019-12-10T14:00:00Z,1800,344,344,2019,12,10,,Australia,AU,Queensland,-23.22795,150.81905,EPSG:4326,
2019-12-11T14:00:00Z,5:42 AM,345,345,2019,12,11,,Australia,AU,Queensland,-22.133212,150.050585,EPSG:4326,
2019-01-10T14:00:00Z,5:30 AM,10,10,2019,1,10,,Australia,AU,Queensland,-23.245645,150.82398,EPSG:4326,
2019-12-06T14:00:00Z,10:19 AM,340,340,2019,12,6,,Australia,AU,Queensland,-23.760014,151.33738,EPSG:4326,
2019-12-04T14:00:00Z,4:59 AM,338,338,2019,12,4,,Australia,AU,Queensland,-23.253907,150.825881,EPSG:4326,
2019-11-30T14:00:00Z,7:00 AM,334,334,2019,11,30,,Australia,AU,Queensland,-23.053475,150.771838,EPSG:4326,
2019-12-06T14:00:00Z,4:53 PM,340,340,2019,12,6,,Australia,AU,Queensland,-23.867835,151.389304,EPSG:4326,
2019-12-19T14:00:00Z,700,353,353,2019,12,19,,Australia,AU,Queensland,-23.191405,150.946756,EPSG:4326,
2018-10-18T00:00:00Z,,291,291,2018,10,18,,Australia,AU,Northern Territory,-12.52264,130.824919,EPSG:4326,
2018-10-18T00:00:00Z,,291,291,2018,10,18,,Australia,AU,Northern Territory,-12.42474,130.77105,EPSG:4326,
2018-10-13T00:00:00Z,,286,286,2018,10,13,,Australia,AU,Northern Territory,-12.24229,130.91716,EPSG:4326,
2018-10-01T00:00:00Z,,274,274,2018,10,1,,Australia,AU,Northern Territory,-12.35324,130.872296,EPSG:4326,
2018-01-19T00:00:00Z,,19,19,2018,1,19,,Australia,AU,Northern Territory,-12.427701,130.739484,EPSG:4326,
2018-10-18T00:00:00Z,,291,291,2018,10,18,,Australia,AU,Northern Territory,-12.48579,130.821947,EPSG:4326,
2018-10-06T00:00:00Z,,279,279,2018,10,6,,Australia,AU,Northern Territory,-12.63117,130.533729,EPSG:4326,
2018-09-12T00:00:00Z,,255,255,2018,9,12,,Australia,AU,Northern Territory,-12.367628,130.863576,EPSG:4326,
2018-04-12T00:00:00Z,,102,102,2018,4,12,,Australia,AU,Northern Territory,-12.4909,130.89979,EPSG:4326,
2018-04-16T00:00:00Z,,106,106,2018,4,16,,Australia,AU,Northern Territory,-12.4907,130.89974,EPSG:4326,
2018-08-11T00:00:00Z,,223,223,2018,8,11,,Australia,AU,Northern Territory,-12.348233,130.878053,EPSG:4326,
2018-10-04T00:00:00Z,,277,277,2018,10,4,,Australia,AU,Northern Territory,-12.71765,130.67348,EPSG:4326,
2018-04-14T00:00:00Z,,104,104,2018,4,14,,Australia,AU,Northern Territory,-12.49005,130.90001,EPSG:4326,
2018-04-14T09:17:00Z,9:17:00,104,104,2018,4,14,,Australia,AU,Northern Territory,-12.49,130.899722,EPSG:4326,
2018-04-14T00:00:00Z,,104,104,2018,4,14,,Australia,AU,Northern Territory,-12.49013,130.89983,EPSG:4326,
2018-10-24T00:00:00Z,,297,297,2018,10,24,,Australia,AU,Northern Territory,-12.55927,130.77385,EPSG:4326,
2018-10-08T00:00:00Z,,281,281,2018,10,8,,Australia,AU,Northern Territory,-12.49527,130.88376,EPSG:4326,
2018-10-09T00:00:00Z,,282,282,2018,10,9,,Australia,AU,Northern Territory,-12.59048,130.889648,EPSG:4326,
2018-04-14T00:00:00Z,,104,104,2018,4,14,,Australia,AU,Northern Territory,-12.49002,130.90014,EPSG:4326,
2018-10-11T00:00:00Z,,284,284,2018,10,11,,Australia,AU,Northern Territory,-12.29754,131.00977,EPSG:4326,
2018-07-12T18:52:00Z,18:52:00+10:00,193,193,2018,7,12,2018/07/12 6:52 PM AEST,Australia,AU,Northern Territory,-12.537436,130.419795,EPSG:4326,837
2018-06-01T00:00:00Z,,152,152,2018,6,1,,Australia,AU,Northern Territory,-12.534918,130.419432,EPSG:4326,
2018-07-13T00:00:00Z,,194,194,2018,7,13,,Australia,AU,Northern Territory,-12.537306,130.417404,EPSG:4326,
2018-06-01T00:00:00Z,,152,152,2018,6,1,,Australia,AU,Northern Territory,-12.534918,130.419432,EPSG:4326,
2018-10-12T00:00:00Z,,285,285,2018,10,12,,Australia,AU,Northern Territory,-12.52316,130.5703,EPSG:4326,
2018-06-26T00:00:00Z,,177,177,2018,6,26,,Australia,AU,Northern Territory,-13.967291,135.928565,EPSG:4326,
2018-07-23T00:00:00Z,,204,204,2018,7,23,,Australia,AU,Northern Territory,-12.534918,130.419432,EPSG:4326,
2018-08-02T00:00:00Z,,214,214,2018,8,2,,Australia,AU,Northern Territory,-12.534918,130.419432,EPSG:4326,
2018-07-16T00:00:00Z,,197,197,2018,7,16,,Australia,AU,Northern Territory,-12.534918,130.419432,EPSG:4326,
2018-08-05T00:00:00Z,,217,217,2018,8,5,,Australia,AU,Northern Territory,-12.534126,130.419024,EPSG:4326,
2018-07-09T00:00:00Z,,190,190,2018,7,9,,Australia,AU,Northern Territory,-12.534918,130.419432,EPSG:4326,
2018-01-10T00:00:00Z,,10,10,2018,1,10,,Australia,AU,Northern Territory,-12.357955,130.867974,EPSG:4326,
2018-10-06T00:00:00Z,,279,279,2018,10,6,,Australia,AU,Northern Territory,-12.68624,130.57461,EPSG:4326,
2018-10-13T00:00:00Z,,286,286,2018,10,13,,Australia,AU,Northern Territory,-12.352716,130.872875,EPSG:4326,
2018-10-20T00:00:00Z,,293,293,2018,10,20,,Australia,AU,Northern Territory,-12.60818,130.52869,EPSG:4326,
2018-07-16T00:00:00Z,,197,197,2018,7,16,,Australia,AU,Northern Territory,-12.534918,130.419432,EPSG:4326,
2018-04-16T00:00:00Z,,106,106,2018,4,16,,Australia,AU,Northern Territory,-12.49016,130.89989,EPSG:4326,
2018-10-09T00:00:00Z,,282,282,2018,10,9,,Australia,AU,Northern Territory,-12.350337,130.874558,EPSG:4326,
2018-07-09T00:00:00Z,,190,190,2018,7,9,,Australia,AU,Northern Territory,-12.534918,130.419432,EPSG:4326,
2018-08-05T00:00:00Z,,217,217,2018,8,5,,Australia,AU,Northern Territory,-12.533412,130.419432,EPSG:4326,
2018-10-15T00:00:00Z,,288,288,2018,10,15,,Australia,AU,Northern Territory,-12.48618,130.85743,EPSG:4326,
2018-10-24T00:00:00Z,,297,297,2018,10,24,,Australia,AU,Northern Territory,-12.344426,130.88244,EPSG:4326,
2018-10-08T00:00:00Z,,281,281,2018,10,8,,Australia,AU,Northern Territory,-12.59035,130.886429,EPSG:4326,
2018-07-23T00:00:00Z,,204,204,2018,7,23,,Australia,AU,Northern Territory,-12.534918,130.419432,EPSG:4326,
2018-10-20T00:00:00Z,,293,293,2018,10,20,,Australia,AU,Northern Territory,-12.59832,130.54301,EPSG:4326,
2018-05-20T00:00:00Z,,140,140,2018,5,20,,Australia,AU,Northern Territory,-12.438037,130.765549,EPSG:4326,
2018-05-20T00:00:00Z,,140,140,2018,5,20,,Australia,AU,Northern Territory,-12.438037,130.765549,EPSG:4326,
2018-08-17T00:00:00Z,,229,229,2018,8,17,,Australia,AU,Northern Territory,-12.366327,130.863993,EPSG:4326,
2018-07-23T00:00:00Z,,204,204,2018,7,23,,Australia,AU,Northern Territory,-12.534918,130.419432,EPSG:4326,
2018-10-06T00:00:00Z,,279,279,2018,10,6,,Australia,AU,Northern Territory,-12.68624,130.57461,EPSG:4326,
2018-10-19T00:00:00Z,,292,292,2018,10,19,,Australia,AU,Northern Territory,-12.66355,130.53719,EPSG:4326,
2018-11-29T18:15:49Z,4:15 AM,333,333,2018,11,29,,Australia,AU,Queensland,-23.228625,150.818522,EPSG:4326,
2018-11-02T14:00:00Z,4:39 AM,306,306,2018,11,2,,Australia,AU,Queensland,-23.224337,150.819246,EPSG:4326,
2018-12-01T19:43:37Z,5:43 AM,335,335,2018,12,1,,Australia,AU,Queensland,-23.234722,150.820556,EPSG:4326,
2018-11-18T18:46:56Z,4:46 AM,322,322,2018,11,18,,Australia,AU,Queensland,-23.228648,150.819197,EPSG:4326,
2018-12-01T19:43:37Z,5:43 AM,335,335,2018,12,1,,Australia,AU,Queensland,-23.234722,150.820556,EPSG:4326,
2018-11-14T18:38:39Z,4:38 AM,318,318,2018,11,14,,Australia,AU,Queensland,-23.224962,150.818838,EPSG:4326,
2018-09-21T00:00:00Z,,264,264,2018,9,21,,Australia,AU,New South Wales,-33.49509,151.41179,EPSG:4326,1368
2018-09-21T00:00:00Z,,264,264,2018,9,21,,Australia,AU,New South Wales,-33.481882,151.44274,EPSG:4326,1368
2018-10-18T00:00:00Z,,291,291,2018,10,18,,Australia,AU,New South Wales,-33.79299,151.05562,EPSG:4326,754
2018-10-22T00:00:00Z,,295,295,2018,10,22,,Australia,AU,New South Wales,-33.354247,151.448339,EPSG:4326,2043
2018-12-28T14:00:00Z,3:39 PM,362,362,2018,12,28,,Australia,AU,Queensland,-23.076336,150.884954,EPSG:4326,
2018-12-01T14:00:00Z,5:25 AM,335,335,2018,12,1,,Australia,AU,Queensland,-23.234781,150.820433,EPSG:4326,
2018-11-14T14:00:00Z,4:25 PM,318,318,2018,11,14,,Australia,AU,Queensland,-23.238731,150.826264,EPSG:4326,
2018-12-09T14:00:00Z,2:51 PM,343,343,2018,12,9,,Australia,AU,Queensland,-23.277535,150.824363,EPSG:4326,
2018-11-29T14:00:00Z,5:26 PM,333,333,2018,11,29,,Australia,AU,Queensland,-23.230533,150.819442,EPSG:4326,
2018-11-28T14:00:00Z,10:15 AM,332,332,2018,11,28,,Australia,AU,Queensland,-22.13514,150.053467,EPSG:4326,
2018-12-21T14:00:00Z,7:22 PM,355,355,2018,12,21,,Australia,AU,Queensland,-23.224872,150.818902,EPSG:4326,
2018-11-10T14:00:00Z,7:34 AM,314,314,2018,11,10,,Australia,AU,Queensland,-23.276358,150.824295,EPSG:4326,
2018-12-19T14:00:00Z,5:30 AM,353,353,2018,12,19,,Australia,AU,Queensland,-23.264649,150.82763,EPSG:4326,
2018-12-02T14:00:00Z,5:19 AM,336,336,2018,12,2,,Australia,AU,Queensland,-23.249462,150.823705,EPSG:4326,
2018-12-01T14:00:00Z,6:22 AM,335,335,2018,12,1,,Australia,AU,Queensland,-23.25006,150.824255,EPSG:4326,
2018-12-21T14:00:00Z,8:18 PM,355,355,2018,12,21,,Australia,AU,Queensland,-22.134812,150.052951,EPSG:4326,
2018-12-16T14:00:00Z,5:28 AM,350,350,2018,12,16,,Australia,AU,Queensland,-23.247479,150.82392,EPSG:4326,
2018-11-17T14:00:00Z,6:14 PM,321,321,2018,11,17,,Australia,AU,Queensland,-23.245924,150.823989,EPSG:4326,
2018-11-02T14:00:00Z,5:00 PM,306,306,2018,11,2,,Australia,AU,Queensland,-23.265574,150.82816,EPSG:4326,
2018-11-11T14:00:00Z,10:00 AM,315,315,2018,11,11,,Australia,AU,Queensland,-23.946689,151.374894,EPSG:4326,
